subject,birthdate,deathdate,age_at_death,species,sex,social_environment,housing,diet,measurement,measurements,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70
DL-fa-6,1986-04-16,2015-03-30,28.96,White-headed Brown Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,6,,,,,,,,,,0,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fa-7,1987-05-07,,,White-headed Brown Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,,,0,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-11,1995-03-25,2019-08-19,24.40,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,3,,,,,,,,,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-13,1983-05-11,2004-05-04,20.98,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-14,1985-03-27,2007-10-05,22.52,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,4,,,,,,,,0,,,0,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-15,1986-03-16,2011-05-14,25.16,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,11,,,,,,,86,,78,0,79,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-16,1987-03-25,,,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-17,1987-05-21,2011-03-28,23.85,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,8,,,,,,,,,,,89.5,,0,,0,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-18,1988-04-14,2015-10-06,27.48,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,9,,,,,,,,0,,,,,,,0,0,0,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-19,1989-04-07,1994-01-28,4.81,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-2,1981-04-12,2005-11-20,24.61,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,6,,,,,,,,,,,,48,,,0,95,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-20,1989-05-31,,,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,3,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-21,1990-06-16,2010-07-02,20.04,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,9,,,,,0,0,,,,,,,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-22,1991-04-30,2000-08-29,9.33,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-23,1991-05-09,,,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,6,,,0,,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-24,1992-03-31,2020-11-18,28.63,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,4,,,,52,,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-25,1993-05-31,,,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,7,,,,,,,,,,0,,66,,0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-26,1994-04-16,,,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,3,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-27,1993-07-25,2020-08-22,27.08,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,13,,0,,0,,0,0,0,,0,,0,,60,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-28,1983-04-19,2008-06-07,25.13,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,5,,,,,,,,,,0,0,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-29,1992-03-31,,,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,3,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-30,1980-06-29,1998-08-02,18.09,Collared Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-4,1985-04-08,2014-03-05,28.91,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,10,,,,,,,,,0,,0,,,,,,,0,,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-5,1987-03-23,2015-02-14,27.89,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,4,,,,,,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-6,1987-03-25,,,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,8,,,,,,,,,,,,,,,,,,0,0,,,0,,,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-7,1988-03-18,,,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,10,,,,,0,0,,0,,,,,,,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-8,1989-04-18,2014-11-24,25.60,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,6,,,,,,,,,0,,,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fc-9,1990-04-02,2007-10-23,17.56,Collared Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,5,,,,,0,45.5,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-ff-1,1984-03-31,2014-01-22,29.81,Common Brown Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,6,,,,,,,,,0,,,,,,,,,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-ff-2,1985-05-14,2004-02-16,18.76,Common Brown Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-12,1995-03-24,,,Red-fronted Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,8,,,,,,,,,,0,,0,,0,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-13,1996-03-26,,,Red-fronted Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,4,,,,,,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-15,1983-03-03,2013-06-21,30.30,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-16,1986-03-30,2006-07-10,20.28,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,10,,,,,,,,0,,0,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-17,1987-03-18,,,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,3,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-18,1987-04-30,2006-10-21,19.47,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,5,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-19,1989-03-19,2002-12-10,13.73,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-20,1989-04-19,,,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,9,,,,,,15,0,,,,,,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-21,1990-03-19,,,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-22,1991-03-11,2003-09-07,12.49,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-23,1992-03-01,,,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,7,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-24,1993-03-14,2017-08-09,24.40,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,8,,0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-25,1995-03-15,,,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-27,1983-04-22,,,Red-fronted Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-4,1986-03-19,2019-08-06,33.38,Red-fronted Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-5,1991-03-12,,,Red-fronted Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,9,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-6,1992-03-08,2015-02-05,22.91,Red-fronted Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,3,,,,,,,,,,91,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-7,1994-02-22,,,Red-fronted Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-fr-8,1994-04-07,,,Red-fronted Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,10,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-1,1986-04-30,2009-09-14,23.37,Sanford's Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,5,,,,,,,,,,50,,,,,,,0,56,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-10,1991-04-22,2020-05-13,29.06,Sanford's Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,5,,,,,0,,,,,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-11,1993-05-12,2007-11-18,14.52,Sanford's Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,5,,0,37,,,,,,,0,0,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-2,1987-05-02,2007-12-03,20.59,Sanford's Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-3,1988-04-07,2011-03-25,22.97,Sanford's Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,4,,,,,,,,0,,,,,,,40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-5,1990-05-17,2012-03-23,21.85,Sanford's Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,5,,,,,0,,,,,,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-6,1992-06-30,2013-02-28,20.66,Sanford's Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,5,,,0,,,,,,,,65,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-7,1985-11-29,2007-10-03,21.84,Sanford's Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,4,,,,,,,,,,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-8,1989-05-18,2006-09-15,17.33,Sanford's Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,5,,,,,,0,0,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-FS-9,1990-07-02,,,Sanford's Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-1,1975-06-23,1998-11-09,23.38,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-10,1995-05-06,,,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,12,,,,,,,0,,,,,0,0,0,,0,,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-11,1995-05-09,2011-08-01,16.23,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-12,1996-04-09,2008-10-23,12.54,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-14,1998-05-09,2012-08-21,14.28,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,6,,,,,0,,0,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-15,1998-09-11,2014-01-02,15.31,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,5,,,,,44,47,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-16,1998-10-06,2017-08-11,18.85,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,8,,,,0,,0,,,0,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-18,1983-11-26,1996-06-15,12.55,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-19,1989-05-22,2010-02-10,20.72,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,11,,,,,,0,,,,0,,,,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-2,1988-04-14,2000-04-16,12.01,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,,,,,,,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-20,1991-05-15,1998-07-01,7.13,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-21,1993-05-03,2003-04-30,9.99,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-22,1993-05-21,2001-07-12,8.14,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-23,1993-09-08,,,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-24,1993-09-08,2009-06-05,15.74,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,2,,0,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-25,1994-05-13,2005-03-14,10.84,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-26,1996-03-27,2009-02-25,12.91,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,6,,,,,,,0,45.5,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-27,1997-04-08,,,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,7,,,,,0,,0,0,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-28,1989-05-22,1994-02-28,4.77,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-29,1987-04-14,1997-07-23,10.27,Eastern Lesser Bamboo Lemur,Male,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-3,1989-05-01,2003-01-31,13.75,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,3,,,,,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-4,1990-05-25,2004-09-29,14.34,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,2,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-5,1991-07-08,2003-06-29,11.97,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,5,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-6,1992-05-03,2003-04-29,10.99,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,2,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-7,1994-03-20,2012-09-18,18.50,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,6,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gg-9,1995-03-22,2018-09-16,23.49,Eastern Lesser Bamboo Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-11,2002-08-09,2010-03-27,7.63,Lesser Bushbaby,Female,Mixed,Inside,Chow,Basophils-Abs,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-17,1991-09-03,1999-05-10,7.69,Lesser Bushbaby,Male,Mixed,Inside,Chow,Basophils-Abs,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-18,1992-05-17,2002-10-23,10.43,Lesser Bushbaby,Male,Mixed,Inside,Chow,Basophils-Abs,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-19,2001-02-03,2010-07-26,9.48,Lesser Bushbaby,Male,Mixed,Inside,Chow,Basophils-Abs,4,,,22,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-2,1989-01-01,1998-11-13,9.87,Lesser Bushbaby,Female,Mixed,Inside,Chow,Basophils-Abs,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-20,2002-08-09,2009-05-12,6.76,Lesser Bushbaby,Male,Mixed,Inside,Chow,Basophils-Abs,2,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-21,1999-03-05,2007-02-15,7.94,Lesser Bushbaby,Male,Mixed,Inside,Chow,Basophils-Abs,2,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-23,2003-02-22,2008-01-17,4.90,Lesser Bushbaby,Male,Mixed,Inside,Chow,Basophils-Abs,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-gm-9,1993-05-30,2001-03-01,7.76,Lesser Bushbaby,Female,Mixed,Inside,Chow,Basophils-Abs,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-1,1984-03-16,2010-05-05,26.14,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,5,,,,,,,,,,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-10,1989-04-20,2009-09-09,20.39,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,9,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-101,2010-03-20,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-102,2010-03-25,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,4,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL-lc-103,2009-03-17,,,Ringtailed Lemur,Female,Mixed,Mixed,Chow,Basophils-Abs,1,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
